LNR,RESPONSE
13684,0.3
13698,0.31
13394,0.27
13430,0.39
13431,0.23
13438,0.22
13769,0.38
13465,0.3992051282051282
13792,0.23
13793,0.09
13498,0.276
13801,0.2
13504,0.23
13508,0.21
13514,0.26
14143,0.18
14155,0.35
14462,0.14
14163,0.23
14165,0.43
14175,0.5
14487,0.59
14179,0.38
14508,0.2
14511,0.4766666666666666
14633,0.31
14537,0.28
14254,0.5175
14538,0.19
14540,0.705215325873571
14566,0.705215325873571
14573,0.26166666666666666
14582,0.37
14587,0.2561000244668176
69060,0.705215325873571
69069,0.67
69376,0.20666666666666664
69392,0.16
70351,0.04
70654,0.7225
70672,0.37
66518,0.49
66523,0.12
66840,0.5266666666666667
67802,0.19
68434,0.57
68757,0.19
68758,0.33583333333333326
69073,0.25
69077,0.54
69089,0.43
69410,0.705215325873571
70047,0.4616666666666667
70048,0.13
70361,0.2
70675,0.49
80172,0.56
80493,0.57
80819,0.31
76669,0.5767043453850454
76983,0.35
77303,0.705215325873571
77311,0.705215325873571
77313,0.62
77955,0.15
78265,0.2561000244668176
78587,0.5767043453850454
78916,0.11
79230,0.22
79550,0.83
80504,0.345
80519,0.2
80827,0.19
81150,0.705215325873571
76998,0.25
77977,0.33
78289,0.705215325873571
78604,0.44
78920,0.3
24333,0.4925
24620,0.52
24635,0.28
24648,0.46
24364,0.37
24662,0.14
24668,0.5133333333333333
32945,0.11
33276,0.4
32959,0.35
32965,0.06
32967,0.46
33289,0.59
32996,0.27
33318,0.54
33003,0.705215325873571
33322,0.24
33028,0.58
33035,0.06
33344,0.49
34003,0.5025
33680,0.64
33691,0.30666666666666664
34034,0.5226995435210133
34040,0.24
34076,0.12
33743,0.03
33752,0.08
33754,0.2
33765,0.12
33776,0.315
34093,0.72
34114,0.53
34124,0.12
34140,0.705215325873571
34148,0.5226995435210133
34152,0.56
33545,0.13
33548,0.17
33878,0.29
33561,0.2352335979844635
33888,0.09
33889,0.625
33588,0.365
33901,0.34
33621,0.4
33639,0.26
33642,0.5333333333333333
33675,0.44
33989,0.22
57604,0.58
57916,0.09
58250,0.14
60158,0.42
60476,0.2561000244668176
60483,0.7421779956201822
60793,0.705215325873571
60795,0.34
60803,0.35
60804,0.5767043453850454
60808,0.8
60809,0.22
60810,0.705215325873571
56027,0.33
56652,0.4433333333333333
56663,0.48
56981,0.8
57299,0.07
57304,0.9966666666666667
57308,0.4766666666666666
57934,0.45
58258,0.13
58571,0.56
58578,0.40333333333333327
68380,0.14
68711,0.49333333333333335
69019,0.43
69337,0.5226995435210133
69349,0.45333333333333337
69979,0.55
70302,0.29
70944,0.2561000244668176
71261,0.15
66813,0.05
67116,0.29
67127,0.38
67438,0.41
67443,0.07
67758,0.29
67761,0.55
68090,0.57
68091,0.16
68719,0.68
68724,0.5425
69039,0.705215325873571
69683,0.28
69693,0.705215325873571
70006,0.705215325873571
70010,0.59
70644,0.14
66819,0.48
67135,0.12
67152,0.11
67461,0.32
67783,0.4493333333333333
53983,0.43
54290,0.31
54933,0.45
54935,0.5
55262,0.5767043453850454
55901,0.555
51083,0.5767043453850454
51741,0.26
52056,0.3433333333333334
53037,0.24
53349,0.16
53677,0.5226995435210133
53679,0.84
53990,0.38
53991,0.33
54308,0.56
54318,0.48
54630,0.04
54637,0.53
54962,0.494
60699,0.705215325873571
61015,0.29
61019,0.28
56881,0.32
57513,0.05
57516,0.77
57846,0.41600000000000004
57850,0.23
58791,0.4866666666666667
58795,0.24
59122,0.4675
59445,0.08
59754,0.16
60084,0.225
60400,0.24
61033,0.7421779956201822
61036,0.14
61048,0.54
56251,0.26
56906,0.88
57229,0.4366666666666667
59146,0.2561000244668176
59147,0.615
59785,0.25666666666666665
71250,0.16
66471,0.5226995435210133
66779,0.19
66785,0.585
66793,0.45
67097,0.7421779956201822
67104,0.32
67740,0.03
72763,0.41
73398,0.16
73407,0.06333333333333334
74037,0.27
74053,0.12
74367,0.28
74375,0.0975
75004,0.49
75322,0.5766666666666667
75332,0.22
75654,0.14
76280,0.085
76294,0.705215325873571
71500,0.4957142857142857
72152,0.14
72473,0.2
72782,0.23
72792,0.75
73428,0.19
73434,0.36
74060,0.16
74064,0.04
74072,0.74
74076,0.04
74377,0.6
74716,0.5226995435210133
75338,0.235
75674,0.71
75989,0.45
71517,0.705215325873571
71534,0.08
72156,0.03166666666666666
72173,0.02
72174,0.5623441925721337
72475,0.38
72482,0.47
72483,0.33
72798,0.21
73125,0.49
73129,0.59
73772,0.16
74087,0.17
74090,0.07
75047,0.564
75369,0.205
80796,0.3
81100,0.1
81105,0.5841666666666667
81118,0.705215325873571
81426,0.705215325873571
81430,0.35
81432,0.24
81435,0.16166666666666668
29320,0.5233333333333333
29321,0.27
29334,0.57
29753,0.2
29348,0.7421779956201822
29353,0.06
29672,0.08
29379,0.39
29683,0.3
29405,0.14
29705,0.42
29726,0.5767043453850454
29146,0.05
29147,0.385
29150,0.39
29165,0.705215325873571
29166,0.66
29524,0.32
29533,0.19
29557,0.33
29246,0.05
29251,0.03
29577,0.7421779956201822
29898,0.42
29911,0.27
30242,0.545
29931,0.07
29935,0.23
30293,0.5
30385,0.705215325873571
30308,0.14104761904761903
30009,0.33
39196,0.04
38900,0.5226995435210133
38590,0.31
38616,0.43
38963,0.705215325873571
38656,0.23
38967,0.28
38673,0.15
19321,0.3
19622,0.5226995435210133
19646,0.25
19653,0.61
19654,0.17
19655,0.18
19064,0.43
19074,0.41
19110,0.34
19428,0.6214285714285714
19435,0.18
19439,0.32
19451,0.21
19454,0.15
19143,0.13
19146,0.38
19459,0.28555555555555556
19465,0.46
19469,0.5767043453850454
19472,0.27
19175,0.33
19480,0.34
20146,0.08
20147,0.28
20164,0.07
20171,0.16
19843,0.05
19846,0.31
19847,0.736
19850,0.49
19851,0.8
20190,0.53
19877,0.4
19890,0.12
19894,0.45
20314,0.705215325873571
19905,0.21
19915,0.705215325873571
19917,0.44333333333333336
20231,0.4
19936,0.5
20256,0.07
19938,0.38
20260,0.42
20277,0.42
19970,0.26
28526,0.26
28531,0.705215325873571
28539,0.48833333333333334
28546,0.03
28867,0.22
28870,0.12
28877,0.23
28573,0.23
28883,0.41666666666666674
28596,0.49
28916,0.2352335979844635
28624,0.52
28630,0.14
28631,0.48
28940,0.43
29591,0.16
29281,0.46
29288,0.17
29613,0.22
29622,0.44
29628,0.25
17591,0.54
17595,0.13
26773,0.15
27082,0.23
27091,0.69
27094,0.33
26783,0.26
26784,0.705215325873571
26793,0.24
27098,0.8
27111,0.01
26809,0.46
26815,0.37
27237,0.25
27136,0.28
26855,0.7421779956201822
26875,0.37
26882,0.43
26893,0.52
27180,0.37
27204,0.705215325873571
26933,0.11
26936,0.305
26621,0.5226995435210133
26942,0.705215325873571
26949,0.71
26651,0.361
26960,0.15
26663,0.6433333333333333
26676,0.31
26686,0.2561000244668176
27022,0.26
26732,0.5226995435210133
27056,0.24
27385,0.1
27393,0.705215325873571
27726,0.2561000244668176
27408,0.62
27747,0.21
27749,0.2561000244668176
27754,0.03
27772,0.5767043453850454
27480,0.28
27482,0.2561000244668176
27488,0.4159999999999999
27497,0.5767043453850454
27517,0.19
27819,0.42
27854,0.0
27543,0.15
27242,0.485
27245,0.09
27267,0.07
27270,0.2352335979844635
27578,0.2
48641,0.45
48966,0.0
48968,0.415
49291,0.59
49611,0.5767043453850454
49938,0.03
45719,0.56
46365,0.28
46701,0.35
47014,0.27
47021,0.15
47669,0.59
47687,0.4
56591,0.31
56597,0.65
56598,0.28
56605,0.3766666666666667
56610,0.5
56921,0.7421779956201822
56922,0.51
57556,0.54
57558,0.7421779956201822
57561,0.33
57562,0.1
57880,0.37
57886,0.41
58835,0.18
58848,0.32
59802,0.2
60447,0.7421779956201822
60756,0.09
55982,0.575
56297,0.16
56302,0.16
56935,0.7666666666666666
56940,0.45
56950,0.41
57254,0.33
57258,0.495
57577,0.44
57582,0.25
58227,0.5767043453850454
58548,0.81
58865,0.125
59824,0.695
60135,0.38
60149,0.59
60451,0.25
60464,0.45
60467,0.01
60781,0.2561000244668176
60790,0.01
55998,0.24
56005,0.47
56321,0.51
56951,0.49
56968,0.42
57598,0.7
3499,0.18
3829,0.22
3508,0.5767043453850454
3518,0.13
3922,0.37
3854,0.81
3541,0.27
3556,0.72
3570,0.3
3890,0.28
3892,0.13
3896,0.705215325873571
3899,0.23
3590,0.3
3915,0.281
3607,0.57
3611,0.65
3655,0.019
3358,0.23
3386,0.61
3389,0.52
3394,0.39
3700,0.72
3412,0.34
3413,0.61
3728,0.32
3729,0.705215325873571
3430,0.13
3744,0.14
4414,0.03
4439,0.14
4126,0.38
4542,0.425
4551,0.17
4455,0.51
4177,0.325
4178,0.15
4476,0.49
4186,0.5226995435210133
4191,0.15
4500,0.5266666666666666
4206,0.43
4219,0.59
4233,0.43
4530,0.2
4536,0.51
4247,0.19
4257,0.18
4259,0.5375
3959,0.65
4277,0.2561000244668176
4289,0.41
3989,0.12
3992,0.2561000244668176
4305,0.09
79431,0.3
79744,0.05
80077,0.18
80387,0.22
80389,0.26
80718,0.58
81022,0.41
81031,0.33
81352,0.10333333333333332
81353,0.74
76564,0.24666666666666665
76570,0.27
76574,0.31
76885,0.16
76891,0.705215325873571
77519,0.2561000244668176
77838,0.705215325873571
78481,0.115
78490,0.485
78810,0.2
80087,0.4
80097,0.495
80411,0.26
81364,0.2
81377,0.25
76903,0.29
76908,0.44
77224,0.14
5801,0.47
5526,0.09
5539,0.35
5237,0.87
5239,0.6
5547,0.17
5606,0.18
5307,0.12
5319,0.5625
5633,0.45
6290,0.22
6310,0.0
6008,0.655
6020,0.33
6342,0.5767043453850454
6457,0.13
6047,0.49
84533,0.08
84857,0.545
84860,0.39
85496,0.14
81677,0.33
81982,0.43
81996,0.68
81999,0.16
82302,0.06
82308,0.15
82622,0.75
82638,0.24
82955,0.705215325873571
83278,0.2
83587,0.22
83591,0.5466666666666666
83903,0.5
83904,0.05
85198,0.46
81689,0.03
82010,0.04
82643,0.68
82977,0.2
83295,0.5767043453850454
83607,0.25
83609,0.18
8772,0.5767043453850454
8780,0.18
8473,0.27
8794,0.7
9101,0.3533333333333333
9127,0.25
9441,0.84
9455,0.39
9142,0.62
9167,0.31
9197,0.17
9493,0.42
9514,0.64
9226,0.5767043453850454
9532,0.8566666666666666
9255,0.11
9543,0.41
9261,0.036000000000000004
9273,0.28
9275,0.2561000244668176
9283,0.35
9290,0.72
8983,0.65
8993,0.71
8997,0.705215325873571
8999,0.4285
9320,0.81
9015,0.705215325873571
9326,0.22
67643,0.3975
67957,0.26666666666666666
57459,0.36
57469,0.535
57774,0.21
57783,0.04
58091,0.2561000244668176
58092,0.585
58109,0.44
58110,0.615
58428,0.39
59058,0.4
59065,0.14
60029,0.07
60331,0.435
60332,0.05
60978,0.15
56515,0.32
56518,0.13
57170,0.71
57486,0.78
58122,0.715
58433,0.11
58442,0.62
58448,0.43
58765,0.4
59078,0.125
59079,0.06
59084,0.5767043453850454
59402,0.09
60033,0.28
60040,0.08
60354,0.69
60355,0.58
61003,0.602
56215,0.09
56225,0.12
56550,0.43333333333333335
56852,0.62
56854,0.4
56859,0.02
56862,0.4
57173,0.7421779956201822
57180,0.24
57190,0.25
58137,0.57
58451,0.26
58779,0.12
58786,0.7014285714285714
58789,0.26
59091,0.03
59101,0.3
59416,0.18
59741,0.5375
59749,0.5767043453850454
60052,0.525
70513,0.29
71137,0.3
71144,0.2352335979844635
71146,0.23
71151,0.256
67009,0.38
67318,0.5226995435210133
67327,0.46166666666666667
76433,0.04
76434,0.5133333333333333
76738,0.335
76740,0.23
76744,0.49
76745,0.39
77065,0.41
77066,0.28
77395,0.04
78347,0.4
78355,0.4
78660,0.41
78672,0.15
78674,0.11
78677,0.12
78982,0.22
79305,0.45
79314,0.43
80588,0.1
80598,0.08
80903,0.29
80907,0.37
80918,0.21
81226,0.19
81229,0.45333333333333337
77090,0.61
77406,0.67
78039,0.37
78055,0.44
79005,0.56
79012,0.18
79645,0.08
79972,0.12
80616,0.52
80928,0.355
80930,0.2561000244668176
80935,0.27
81240,0.2442857142857143
76471,0.36
76782,0.14
76785,0.42
77101,0.15
77114,0.055
77419,0.705215325873571
77423,0.22
77747,0.12
78059,0.47
78701,0.2
79350,0.13
79355,0.5
81655,0.1
82284,0.22
83241,0.5226995435210133
83243,0.54
83251,0.32
83255,0.02
83563,0.28
83568,0.365
83569,0.25
69545,0.46333333333333326
69856,0.705215325873571
69866,0.49
70180,0.5767043453850454
70184,0.165
80300,0.0
80311,0.17
80632,0.7425
80959,0.07
81261,0.5226995435210133
81273,0.55
81278,0.46
76486,0.385
76487,0.41
76799,0.21
76814,0.71
77454,0.34
77758,0.655
78416,0.2561000244668176
78718,0.59
79049,0.3
79369,0.04
79683,0.24
79688,0.2
79698,0.29
80004,0.505
80019,0.46
80331,0.2
80335,0.29
80976,0.17
81293,0.23
76835,0.2561000244668176
77468,0.03
77793,0.54
78112,0.38
78740,0.46
78750,0.43
79703,0.11
80667,0.15
80992,0.17666666666666667
81319,0.2352335979844635
76530,0.24333333333333335
76843,0.28
76851,0.4875
77478,0.5
78446,0.03
78758,0.39
78770,0.25
79080,0.32
79081,0.2
79094,0.5767043453850454
79407,0.27
68212,0.04
68520,0.6
68523,0.13
68527,0.22
68843,0.24
69160,0.13
69479,0.48
69801,0.32
70444,0.26
70762,0.48
70765,0.58
71078,0.5383333333333333
71081,0.33
66294,0.705215325873571
66630,0.26
67257,0.1
67577,0.08
67581,0.25
67583,0.282
67586,0.05
67910,0.09
68228,0.1725
68230,0.33
68550,0.03
68855,0.29333333333333333
69189,0.79
70471,0.34
70777,0.34
70778,0.265
70789,0.41
70791,0.5
66324,0.3215
66333,0.3
66635,0.5
66647,0.12
67283,0.5767043453850454
67287,0.11
67605,0.34
68235,0.315
68236,0.2
68875,0.27
69530,0.26
69844,0.22
70171,0.01
70798,0.47
70811,0.39
71114,0.11
71121,0.35
71128,0.5767043453850454
71131,0.58
66974,0.15
66976,0.11
66977,0.7421779956201822
66985,0.36
67300,0.475
67306,0.37
67619,0.5225
67633,0.35
67948,0.64
68578,0.19
68583,0.28
68895,0.5266666666666667
68901,0.61
68913,0.34
48084,0.64
48729,0.4
49392,0.41
49705,0.2
49708,0.42
50032,0.37666666666666665
50347,0.5767043453850454
50678,0.08
46144,0.705215325873571
46146,0.09
46151,0.13
46463,0.56
46469,0.2
46473,0.38
46475,0.39
47124,0.73
47444,0.1
47450,0.705215325873571
47773,0.2352335979844635
47783,0.705215325873571
48097,0.3
48107,0.18
48425,0.5767043453850454
48441,0.08
49074,0.2352335979844635
49083,0.1
49721,0.545
49736,0.17
45840,0.59
46164,0.36
46817,0.51
46822,0.5175
46827,0.705215325873571
47141,0.18
47154,0.4575
47157,0.58
47466,0.15
47472,0.6741666666666667
48121,0.31
49098,0.14
49105,0.7421779956201822
49420,0.2561000244668176
49427,0.4366666666666667
49745,0.18
50384,0.27
50721,0.38
45866,0.08
46514,0.14
46515,0.41
46522,0.5125
46836,0.305
47159,0.2352335979844635
56105,0.57
56411,0.12
57057,0.35
57064,0.5226995435210133
57702,0.28
58343,0.1
58660,0.22
58667,0.27
59301,0.18
59611,0.5
59621,0.465
56431,0.6875
56436,0.54
56755,0.08
57081,0.76
57395,0.5767043453850454
57400,0.45
57716,0.36
57718,0.42
58037,0.62
58360,0.705215325873571
58683,0.445
59002,0.8084967532467529
59320,0.705215325873571
59328,0.07
59632,0.2561000244668176
59646,0.4
60280,0.155
60920,0.43
56131,0.6816666666666668
56132,0.42
56139,0.15
56452,0.705215325873571
56467,0.21
57094,0.65
57424,0.2539761904761904
57733,0.25
58054,0.04
58061,0.29
58373,0.2561000244668176
58389,0.41
58691,0.31
59015,0.065
59027,0.64
59339,0.705215325873571
59342,0.05
59660,0.1
59974,0.22
60307,0.51
60621,0.06
60937,0.27
56157,0.04
56475,0.06
56482,0.2561000244668176
57113,0.2
57119,0.6
57443,0.5767043453850454
57449,0.17
57752,0.52
57756,0.5767043453850454
57767,0.4
58076,0.36
58084,0.705215325873571
68194,0.09
8626,0.45666666666666667
8628,0.08
8634,0.35
8945,0.11
8948,0.3
8950,0.71
8955,0.34
8655,0.65
8345,0.58
8670,0.35
8362,0.21
8683,0.4
8386,0.45
8711,0.15
8719,0.7421779956201822
8403,0.19
8425,0.3175
8435,0.6766666666666665
8438,0.2352335979844635
17924,0.18
18267,0.29
18272,0.2
17964,0.21
18283,0.39
18293,0.7421779956201822
17981,0.49
17993,0.03
18415,0.09
18010,0.235
18309,0.36
18310,0.15
18324,0.1675
18343,0.1
18374,0.46
18388,0.35600000000000004
18115,0.55
17818,0.73
17822,0.07
17823,0.09
17825,0.33
17831,0.3225
17837,0.47
18138,0.16
18139,0.5767043453850454
17849,0.29
18167,0.47
17866,0.2561000244668176
17869,0.44
18208,0.47
18889,0.11
18568,0.21
18906,0.37
18580,0.68
18583,0.16
18598,0.5767043453850454
18609,0.1
18940,0.09
39006,0.55
38704,0.21
38707,0.17
38719,0.705215325873571
39025,0.38
39038,0.3
39368,0.335
39698,0.705215325873571
39391,0.02
39395,0.86
39723,0.04
39724,0.6433333333333333
39411,0.28
39425,0.5767043453850454
39437,0.4266666666666667
39445,0.59
39751,0.38
39754,0.505
39765,0.21
39468,0.47
39471,0.51
39474,0.18
39475,0.18
39781,0.32
39807,0.29
39810,0.22
39823,0.705215325873571
39537,0.5226995435210133
39547,0.38
39234,0.5475
39237,0.7421779956201822
39558,0.34
39260,0.36
39585,0.3
39277,0.39
39600,0.61
39296,0.09
39309,0.35
39325,0.06
39641,0.705215325873571
39646,0.385
39331,0.46
39665,0.24
40337,0.705215325873571
40003,0.58
40034,0.28
40368,0.25
40042,0.5767043453850454
40046,0.5767043453850454
50333,0.36
46116,0.08916666666666667
46126,0.39
46446,0.58
46459,0.23
47102,0.4
47109,0.11
47432,0.36
47755,0.23
48306,0.24
48307,0.36
48311,0.705215325873571
37907,0.2
37931,0.6659999999999999
37624,0.5767043453850454
37655,0.22
37341,0.14
37660,0.12
37667,0.52
37678,0.705215325873571
37371,0.49
37374,0.04
45981,0.12
45988,0.22
45989,0.36
47296,0.18
47624,0.21
47951,0.45
48602,0.3
49240,0.4733333333333334
49254,0.37
49564,0.705215325873571
49569,0.3
49887,0.12
50205,0.52
50539,0.44
45685,0.365
46000,0.4433333333333333
46011,0.7421779956201822
46333,0.3
46660,0.13
46975,0.14
46986,0.35
46990,0.5767043453850454
46991,0.27
46992,0.4
46993,0.675
47301,0.07
47646,0.794
47959,0.565
47960,0.5767043453850454
48282,0.45
48285,0.425
48293,0.23
48615,0.24
48941,0.04
49273,0.28
49593,0.25
49907,0.2
50223,0.43
50229,0.47
50234,0.67
50558,0.11
50563,0.3
45696,0.39
45703,0.16
46022,0.09
46023,0.27
46351,0.5666666666666667
46668,0.315
46683,0.7421779956201822
47008,0.2561000244668176
47339,0.4
47652,0.2352335979844635
47657,0.46166666666666667
47661,0.11
83234,0.05
80214,0.2352335979844635
80520,0.705215325873571
80522,0.705215325873571
80844,0.36
80859,0.14
76389,0.48
76709,0.31
77029,0.0
77343,0.3342857142857143
77352,0.515
77663,0.22
77666,0.64
77670,0.5767043453850454
77672,0.5767043453850454
77673,0.07
77986,0.06
77987,0.345
77990,0.4933333333333333
78299,0.21
78302,0.31
78305,0.5767043453850454
78306,0.11
78954,0.58
78958,0.52
79904,0.15
79914,0.49
80225,0.05
80233,0.285
80555,0.5226995435210133
80865,0.36
80874,0.8
80876,0.24
80878,0.7421779956201822
76398,0.21
76402,0.11
76719,0.415
76720,0.18
77038,0.17
77041,0.16
77358,0.705215325873571
85114,0.23
85423,0.29
85430,0.38
85760,0.6025
81604,0.2561000244668176
81607,0.1
81610,0.41
81616,0.2352335979844635
81920,0.12
82242,0.34
82885,0.4685
82888,0.17
83203,0.2352335979844635
83206,0.5633333333333332
83212,0.54
83525,0.5
83530,0.26
84499,0.22
84812,0.23
84816,0.5226995435210133
85132,0.31
85139,0.37
85456,0.38
85460,0.5767043453850454
85778,0.36
81637,0.565
81942,0.23
81953,0.5767043453850454
82267,0.43
82900,0.3
60517,0.515
60835,0.49
56705,0.425
57018,0.71
57346,0.12
57659,0.52
57665,0.2
57667,0.7421779956201822
57981,0.08
57989,0.45
58292,0.5767043453850454
58295,0.03
58302,0.07
58621,0.23
59573,0.375
59581,0.705215325873571
59898,0.25
60852,0.52
60854,0.11
60863,0.78
56080,0.14
56084,0.17
56714,0.84
56719,0.22
57360,0.22
57997,0.23
58010,0.5216666666666666
58637,0.4
58956,0.27
59284,0.51
59593,0.06
59919,0.07
60248,0.02
60561,0.35
60879,0.705215325873571
70684,0.06
70994,0.29
71008,0.31
66231,0.72
66546,0.62
66857,0.01
66858,0.39
67176,0.29
67182,0.37
67818,0.18
67825,0.53
68141,0.16
68454,0.5767043453850454
68473,0.4666666666666666
68776,0.07
69738,0.22
69741,0.49
69753,0.72
70065,0.07
70073,0.34
70383,0.0
70388,0.5733333333333333
69829,0.16
70142,0.2
70150,0.35
70467,0.21
70470,0.32
70775,0.61
55864,0.27
55868,0.49
55869,0.33
51046,0.23
52342,0.2561000244668176
52659,0.5226995435210133
52996,0.43
54281,0.29
54919,0.47
55233,0.335
55243,0.46
51059,0.3
51387,0.815
51388,0.43
52040,0.2
52357,0.24
52365,0.05
52680,0.21
52694,0.25
53006,0.01
53019,0.2561000244668176
63462,0.4
63777,0.705215325873571
64423,0.18
64739,0.37
65059,0.21
65066,0.03
65067,0.37916666666666665
65071,0.03
66019,0.37
66021,0.4
66024,0.31
61247,0.2561000244668176
61553,0.3133333333333333
61874,0.7421779956201822
61888,0.07
62206,0.29
62209,0.506
62212,0.12
62834,0.54
62843,0.22
62848,0.09
63154,0.11
63163,0.705215325873571
64128,0.43
64437,0.43
64762,0.7421779956201822
64763,0.16
65074,0.43666666666666665
65081,0.34
65394,0.31
65715,0.24
65722,0.28
65725,0.44
65729,0.53
34837,0.14
35141,0.46
35156,0.705215325873571
34850,0.29
35173,0.12
34860,0.0
34873,0.23
35184,0.23
35196,0.58
35213,0.415
34908,0.06
34911,0.2
35226,0.74
35228,0.37
34934,0.45
35897,0.17
35901,0.38
35909,0.36
35912,0.545
41668,0.495
41983,0.37
41990,0.1
41995,0.47
41997,0.19
42958,0.15
43918,0.5767043453850454
43919,0.37
44226,0.3533333333333333
44227,0.52
44239,0.23
44550,0.32
44556,0.16
44564,0.43200000000000005
45212,0.7421779956201822
40720,0.38
41043,0.4325
41046,0.705215325873571
41690,0.5767043453850454
42323,0.705215325873571
42966,0.2
43301,0.23
43926,0.63
43934,0.47
44253,0.12
44904,0.28
45227,0.15
45546,0.315
45547,0.51
40727,0.265
40728,0.705215325873571
41060,0.05
44674,0.09
44679,0.5
52418,0.16
52421,0.37
52753,0.15
53074,0.04
53075,0.21
53076,0.45
44994,0.14666666666666667
41154,0.7
41160,0.43
41164,0.4275
41167,0.17
41483,0.05
41486,0.57
41497,0.41
41821,0.33
42449,0.48
42460,0.49
42773,0.44
42778,0.25
43082,0.47
43099,0.45333333333333337
43734,0.505
44378,0.19
45013,0.09
45342,0.1
45344,0.2561000244668176
45352,0.35
40531,0.755
40536,0.5767043453850454
40861,0.48
40868,0.38
41185,0.8
41188,0.53
41503,0.5226995435210133
41511,0.04
42142,0.17
42144,0.18
42157,0.23
42470,0.56
42474,0.73
42801,0.22
43102,0.18
43109,0.455
43428,0.24
43432,0.38
43436,0.24
44063,0.1
44068,0.14
44071,0.705215325873571
44400,0.77
44711,0.15
44714,0.19
44719,0.2866666666666667
44722,0.5767043453850454
45034,0.56
45044,0.2352335979844635
45047,0.25
45361,0.6669999999999999
45370,0.705215325873571
45373,0.3375
40545,0.195
40556,0.21
40883,0.28
40886,0.96
41198,0.63
41199,0.2561000244668176
41205,0.5
41210,0.7421779956201822
41525,0.07
54666,0.2561000244668176
54977,0.6
54988,0.41
55293,0.55
55302,0.16333333333333336
55621,0.52
55933,0.48
55939,0.5
51113,0.21
51120,0.03
51123,0.2
51127,0.15
51438,0.11
51457,0.2
41716,0.14
42036,0.2561000244668176
42342,0.06
42358,0.45
42359,0.62
42674,0.7421779956201822
42675,0.71
42986,0.3533333333333333
43316,0.5226995435210133
43623,0.29
43631,0.18
43638,0.6475
43947,0.18
44269,0.52
44273,0.1
44278,0.14
44598,0.61
44915,0.42
45239,0.44
45578,0.47
40760,0.55
41080,0.36
41400,0.0
41404,0.15
41407,0.36
41728,0.5226995435210133
42045,0.71
42051,0.38
42052,0.26
42362,0.605
42380,0.64
42695,0.42
43017,0.48666666666666664
43328,0.425
51320,0.13
51329,0.23
51334,0.5767043453850454
51648,0.32
51659,0.3
52297,0.2
52307,0.28
52309,0.705215325873571
53273,0.23
53277,0.5226995435210133
53907,0.35
53913,0.9505000000000001
54562,0.08
55192,0.04
55195,0.17
55202,0.705215325873571
55203,0.35
55205,0.15
55512,0.49
55522,0.4
55841,0.22
51018,0.0
51020,0.2561000244668176
51023,0.4016666666666666
51676,0.44
52006,0.53
52322,0.14
52324,0.13
52644,0.23
52971,0.05
52975,0.52
53619,0.5767043453850454
53934,0.2866666666666666
54251,0.61
54570,0.53
54904,0.74
54907,0.33
55217,0.215
31428,0.48
31433,0.31
31130,0.42333333333333334
31147,0.705215325873571
31157,0.5775
31794,0.2475
31797,0.45
31799,0.31
31805,0.77
31822,0.5275
32151,0.48
32153,0.2
32155,0.15
32260,0.27
32261,0.705215325873571
32161,0.4633333333333334
31894,0.47
31915,0.62
32200,0.33
31923,0.16
31926,0.16
31930,0.5767043453850454
31967,0.19
31969,0.44333333333333336
31978,0.5
31671,0.56
31682,0.18
32015,0.49
32016,0.04
31702,0.32
31716,0.5767043453850454
32021,0.65
32043,0.37
32051,0.14
44332,0.45
44338,0.36
45635,0.08
45636,0.5767043453850454
45641,0.705215325873571
40812,0.34
41135,0.25
41139,0.7421779956201822
41782,0.5767043453850454
41797,0.7835
42113,0.1
42433,0.23
42757,0.33
43066,0.14
43070,0.0125
43382,0.2352335979844635
43388,0.705215325873571
43391,0.19
43393,0.39
43702,0.22
43709,0.705215325873571
5760,0.3
5792,0.4
14361,0.5
14064,0.69
14378,0.52
14092,0.37
14112,0.37
14116,0.5767043453850454
14119,0.61
14439,0.21
14804,0.285
14829,0.24
14836,0.3925
14839,0.25
14845,0.2561000244668176
15259,0.44
14862,0.705215325873571
15195,0.0
14891,0.79
15206,0.415
15210,0.15
14905,0.705215325873571
14910,0.31
14912,0.15
15227,0.345
15230,0.2
15232,0.69
14920,0.31
14945,0.61
14966,0.79
14972,0.51
14664,0.35
14981,0.23
14987,0.61
14992,0.08
14689,0.305
15011,0.4325
15012,0.7
15017,0.705215325873571
15033,0.08
14735,0.23
14751,0.03
15059,0.41333333333333333
14768,0.54
14771,0.2561000244668176
15096,0.21
15401,0.18
15750,0.705215325873571
15753,0.705215325873571
15754,0.5
15455,0.09
5728,0.21
5743,0.705215325873571
5745,0.275
4019,0.23
4338,0.705215325873571
4034,0.6733333333333335
4040,0.32
4352,0.705215325873571
5039,0.41
4715,0.06
4718,0.18
5058,0.12
4726,0.35
4736,0.2
5066,0.43
5071,0.22
4749,0.64
4767,0.22
4778,0.27
5189,0.705215325873571
4790,0.7421779956201822
4791,0.24
4792,0.08
4794,0.29
4796,0.19
5120,0.34
4813,0.7421779956201822
4816,0.21
4819,0.7421779956201822
5130,0.42
5137,0.42
5138,0.21
4828,0.22666666666666668
4835,0.29333333333333333
4836,0.53
4841,0.23
5143,0.5226995435210133
5156,0.06
4846,0.16
4849,0.2352335979844635
4852,0.21
5172,0.01
5175,0.07
4871,0.17
4602,0.28
4939,0.38
4622,0.42
4625,0.2
4946,0.61
4647,0.33
4664,0.1
5000,0.39
5015,0.16
